"intersection_id","tollgate_id","time_window","avg_travel_time"
"B","3","[2016-10-09 01:00:00,2016-10-09 02:00:00)","28.34"
"B","3","[2016-10-09 02:00:00,2016-10-09 03:00:00)","58.18"
"B","3","[2016-10-09 05:00:00,2016-10-09 06:00:00)","116.1"
"B","3","[2016-10-09 06:00:00,2016-10-09 07:00:00)","91.04"
"B","3","[2016-10-09 07:00:00,2016-10-09 08:00:00)","184.46"
"B","3","[2016-10-09 08:00:00,2016-10-09 09:00:00)","96.73"
"B","3","[2016-10-09 09:00:00,2016-10-09 10:00:00)","93.51"
"B","3","[2016-10-09 10:00:00,2016-10-09 11:00:00)","105.25"
"B","3","[2016-10-09 11:00:00,2016-10-09 12:00:00)","120.25"
"B","3","[2016-10-09 12:00:00,2016-10-09 13:00:00)","97.2"
"B","3","[2016-10-09 13:00:00,2016-10-09 14:00:00)","103.3"
"B","3","[2016-10-09 14:00:00,2016-10-09 15:00:00)","98.73"
"B","3","[2016-10-09 15:00:00,2016-10-09 16:00:00)","91.5"
"B","3","[2016-10-09 16:00:00,2016-10-09 17:00:00)","130.2"
"B","3","[2016-10-09 17:00:00,2016-10-09 18:00:00)","70.92"
"B","3","[2016-10-09 18:00:00,2016-10-09 19:00:00)","127.55"
"B","3","[2016-10-09 19:00:00,2016-10-09 20:00:00)","89.51"
"B","3","[2016-10-09 20:00:00,2016-10-09 21:00:00)","99.02"
"B","3","[2016-10-09 21:00:00,2016-10-09 22:00:00)","83.55"
"B","3","[2016-10-09 22:00:00,2016-10-09 23:00:00)","62.13"
"B","3","[2016-10-09 23:00:00,2016-10-10 00:00:00)","113.94"
"B","3","[2016-10-10 00:00:00,2016-10-10 01:00:00)","106.12"
"B","3","[2016-10-10 02:00:00,2016-10-10 03:00:00)","84.81"
"B","3","[2016-10-10 04:00:00,2016-10-10 05:00:00)","83.05"
"B","3","[2016-10-10 05:00:00,2016-10-10 06:00:00)","58.75"
"B","3","[2016-10-10 06:00:00,2016-10-10 07:00:00)","76.34"
"B","3","[2016-10-10 07:00:00,2016-10-10 08:00:00)","91.58"
"B","3","[2016-10-10 08:00:00,2016-10-10 09:00:00)","125.17"
"B","3","[2016-10-10 09:00:00,2016-10-10 10:00:00)","104.1"
"B","3","[2016-10-10 10:00:00,2016-10-10 11:00:00)","200.29"
"B","3","[2016-10-10 11:00:00,2016-10-10 12:00:00)","104.93"
"B","3","[2016-10-10 12:00:00,2016-10-10 13:00:00)","98.53"
"B","3","[2016-10-10 13:00:00,2016-10-10 14:00:00)","97.62"
"B","3","[2016-10-10 14:00:00,2016-10-10 15:00:00)","104.32"
"B","3","[2016-10-10 15:00:00,2016-10-10 16:00:00)","123.61"
"B","3","[2016-10-10 16:00:00,2016-10-10 17:00:00)","93.47"
"B","3","[2016-10-10 17:00:00,2016-10-10 18:00:00)","93.87"
"B","3","[2016-10-10 18:00:00,2016-10-10 19:00:00)","103.45"
"B","3","[2016-10-10 19:00:00,2016-10-10 20:00:00)","171.03"
"B","3","[2016-10-10 20:00:00,2016-10-10 21:00:00)","127.63"
"B","3","[2016-10-10 21:00:00,2016-10-10 22:00:00)","71.58"
"B","3","[2016-10-10 22:00:00,2016-10-10 23:00:00)","66.64"
"B","3","[2016-10-10 23:00:00,2016-10-11 00:00:00)","53.2"
"B","3","[2016-10-11 00:00:00,2016-10-11 01:00:00)","103.27"
"B","3","[2016-10-11 01:00:00,2016-10-11 02:00:00)","94.61"
"B","3","[2016-10-11 02:00:00,2016-10-11 03:00:00)","75.56"
"B","3","[2016-10-11 04:00:00,2016-10-11 05:00:00)","91.92"
"B","3","[2016-10-11 05:00:00,2016-10-11 06:00:00)","59.16"
"B","3","[2016-10-11 06:00:00,2016-10-11 07:00:00)","113.01"
"B","3","[2016-10-11 07:00:00,2016-10-11 08:00:00)","128.95"
"B","3","[2016-10-11 08:00:00,2016-10-11 09:00:00)","133.26"
"B","3","[2016-10-11 09:00:00,2016-10-11 10:00:00)","116.72"
"B","3","[2016-10-11 10:00:00,2016-10-11 11:00:00)","149.9"
"B","3","[2016-10-11 11:00:00,2016-10-11 12:00:00)","95.78"
"B","3","[2016-10-11 12:00:00,2016-10-11 13:00:00)","97.54"
"B","3","[2016-10-11 13:00:00,2016-10-11 14:00:00)","106.01"
"B","3","[2016-10-11 14:00:00,2016-10-11 15:00:00)","107.47"
"B","3","[2016-10-11 15:00:00,2016-10-11 16:00:00)","101.93"
"B","3","[2016-10-11 16:00:00,2016-10-11 17:00:00)","106.85"
"B","3","[2016-10-11 17:00:00,2016-10-11 18:00:00)","81.79"
"B","3","[2016-10-11 18:00:00,2016-10-11 19:00:00)","94.63"
"B","3","[2016-10-11 19:00:00,2016-10-11 20:00:00)","104.64"
"B","3","[2016-10-11 20:00:00,2016-10-11 21:00:00)","106.09"
"B","3","[2016-10-11 21:00:00,2016-10-11 22:00:00)","168.79"
"B","3","[2016-10-11 22:00:00,2016-10-11 23:00:00)","86.72"
"B","3","[2016-10-11 23:00:00,2016-10-12 00:00:00)","136.46"
"B","3","[2016-10-12 00:00:00,2016-10-12 01:00:00)","83.32"
"B","3","[2016-10-12 01:00:00,2016-10-12 02:00:00)","63.29"
"B","3","[2016-10-12 02:00:00,2016-10-12 03:00:00)","105.41"
"B","3","[2016-10-12 03:00:00,2016-10-12 04:00:00)","83.37"
"B","3","[2016-10-12 04:00:00,2016-10-12 05:00:00)","104.78"
"B","3","[2016-10-12 05:00:00,2016-10-12 06:00:00)","87.31"
"B","3","[2016-10-12 06:00:00,2016-10-12 07:00:00)","88.93"
"B","3","[2016-10-12 07:00:00,2016-10-12 08:00:00)","111.17"
"B","3","[2016-10-12 08:00:00,2016-10-12 09:00:00)","169.68"
"B","3","[2016-10-12 09:00:00,2016-10-12 10:00:00)","146.87"
"B","3","[2016-10-12 10:00:00,2016-10-12 11:00:00)","104.58"
"B","3","[2016-10-12 11:00:00,2016-10-12 12:00:00)","104.51"
"B","3","[2016-10-12 12:00:00,2016-10-12 13:00:00)","90.29"
"B","3","[2016-10-12 13:00:00,2016-10-12 14:00:00)","105.88"
"B","3","[2016-10-12 14:00:00,2016-10-12 15:00:00)","90.84"
"B","3","[2016-10-12 15:00:00,2016-10-12 16:00:00)","89.28"
"B","3","[2016-10-12 16:00:00,2016-10-12 17:00:00)","98.98"
"B","3","[2016-10-12 17:00:00,2016-10-12 18:00:00)","92.26"
"B","3","[2016-10-12 18:00:00,2016-10-12 19:00:00)","110.57"
"B","3","[2016-10-12 19:00:00,2016-10-12 20:00:00)","84.72"
"B","3","[2016-10-12 20:00:00,2016-10-12 21:00:00)","101.28"
"B","3","[2016-10-12 21:00:00,2016-10-12 22:00:00)","111.67"
"B","3","[2016-10-12 22:00:00,2016-10-12 23:00:00)","71.62"
"B","3","[2016-10-12 23:00:00,2016-10-13 00:00:00)","100.67"
"B","3","[2016-10-13 00:00:00,2016-10-13 01:00:00)","63.41"
"B","3","[2016-10-13 01:00:00,2016-10-13 02:00:00)","48.46"
"B","3","[2016-10-13 03:00:00,2016-10-13 04:00:00)","87.63"
"B","3","[2016-10-13 05:00:00,2016-10-13 06:00:00)","94.26"
"B","3","[2016-10-13 06:00:00,2016-10-13 07:00:00)","100.1"
"B","3","[2016-10-13 07:00:00,2016-10-13 08:00:00)","90.84"
"B","3","[2016-10-13 08:00:00,2016-10-13 09:00:00)","97.69"
"B","3","[2016-10-13 09:00:00,2016-10-13 10:00:00)","107.67"
"B","3","[2016-10-13 10:00:00,2016-10-13 11:00:00)","92.71"
"B","3","[2016-10-13 11:00:00,2016-10-13 12:00:00)","103.23"
"B","3","[2016-10-13 12:00:00,2016-10-13 13:00:00)","93.59"
"B","3","[2016-10-13 13:00:00,2016-10-13 14:00:00)","96.39"
"B","3","[2016-10-13 14:00:00,2016-10-13 15:00:00)","108.57"
"B","3","[2016-10-13 15:00:00,2016-10-13 16:00:00)","109.86"
"B","3","[2016-10-13 16:00:00,2016-10-13 17:00:00)","102.13"
"B","3","[2016-10-13 17:00:00,2016-10-13 18:00:00)","105.49"
"B","3","[2016-10-13 18:00:00,2016-10-13 19:00:00)","104.0"
"B","3","[2016-10-13 19:00:00,2016-10-13 20:00:00)","96.12"
"B","3","[2016-10-13 20:00:00,2016-10-13 21:00:00)","101.99"
"B","3","[2016-10-13 21:00:00,2016-10-13 22:00:00)","79.65"
"B","3","[2016-10-13 22:00:00,2016-10-13 23:00:00)","76.26"
"B","3","[2016-10-13 23:00:00,2016-10-14 00:00:00)","38.8"
"B","3","[2016-10-14 00:00:00,2016-10-14 01:00:00)","93.71"
"B","3","[2016-10-14 01:00:00,2016-10-14 02:00:00)","117.96"
"B","3","[2016-10-14 02:00:00,2016-10-14 03:00:00)","101.1"
"B","3","[2016-10-14 05:00:00,2016-10-14 06:00:00)","117.3"
"B","3","[2016-10-14 06:00:00,2016-10-14 07:00:00)","88.85"
"B","3","[2016-10-14 07:00:00,2016-10-14 08:00:00)","83.22"
"B","3","[2016-10-14 08:00:00,2016-10-14 09:00:00)","96.75"
"B","3","[2016-10-14 09:00:00,2016-10-14 10:00:00)","88.66"
"B","3","[2016-10-14 10:00:00,2016-10-14 11:00:00)","104.35"
"B","3","[2016-10-14 11:00:00,2016-10-14 12:00:00)","83.43"
"B","3","[2016-10-14 12:00:00,2016-10-14 13:00:00)","89.06"
"B","3","[2016-10-14 13:00:00,2016-10-14 14:00:00)","91.72"
"B","3","[2016-10-14 14:00:00,2016-10-14 15:00:00)","59.54"
"B","3","[2016-10-14 15:00:00,2016-10-14 16:00:00)","93.3"
"B","3","[2016-10-14 16:00:00,2016-10-14 17:00:00)","99.94"
"B","3","[2016-10-14 17:00:00,2016-10-14 18:00:00)","122.91"
"B","3","[2016-10-14 18:00:00,2016-10-14 19:00:00)","119.94"
"B","3","[2016-10-14 19:00:00,2016-10-14 20:00:00)","101.04"
"B","3","[2016-10-14 20:00:00,2016-10-14 21:00:00)","88.06"
"B","3","[2016-10-14 21:00:00,2016-10-14 22:00:00)","91.15"
"B","3","[2016-10-14 22:00:00,2016-10-14 23:00:00)","54.72"
"B","3","[2016-10-14 23:00:00,2016-10-15 00:00:00)","79.22"
"B","3","[2016-10-15 01:00:00,2016-10-15 02:00:00)","67.71"
"B","3","[2016-10-15 05:00:00,2016-10-15 06:00:00)","85.23"
"B","3","[2016-10-15 06:00:00,2016-10-15 07:00:00)","92.09"
"B","3","[2016-10-15 07:00:00,2016-10-15 08:00:00)","85.55"
"B","3","[2016-10-15 08:00:00,2016-10-15 09:00:00)","89.69"
"B","3","[2016-10-15 09:00:00,2016-10-15 10:00:00)","99.16"
"B","3","[2016-10-15 10:00:00,2016-10-15 11:00:00)","88.02"
"B","3","[2016-10-15 11:00:00,2016-10-15 12:00:00)","111.11"
"B","3","[2016-10-15 12:00:00,2016-10-15 13:00:00)","101.35"
"B","3","[2016-10-15 13:00:00,2016-10-15 14:00:00)","125.42"
"B","3","[2016-10-15 14:00:00,2016-10-15 15:00:00)","123.75"
"B","3","[2016-10-15 15:00:00,2016-10-15 16:00:00)","111.72"
"B","3","[2016-10-15 16:00:00,2016-10-15 17:00:00)","138.47"
"B","3","[2016-10-15 17:00:00,2016-10-15 18:00:00)","137.0"
"B","3","[2016-10-15 18:00:00,2016-10-15 19:00:00)","88.61"
"B","3","[2016-10-15 19:00:00,2016-10-15 20:00:00)","88.64"
"B","3","[2016-10-15 20:00:00,2016-10-15 21:00:00)","78.44"
"B","3","[2016-10-15 21:00:00,2016-10-15 22:00:00)","77.69"
"B","3","[2016-10-15 22:00:00,2016-10-15 23:00:00)","87.52"
"B","3","[2016-10-15 23:00:00,2016-10-16 00:00:00)","101.98"
"B","3","[2016-10-16 00:00:00,2016-10-16 01:00:00)","71.69"
"B","3","[2016-10-16 01:00:00,2016-10-16 02:00:00)","53.37"
"B","3","[2016-10-16 02:00:00,2016-10-16 03:00:00)","62.3"
"B","3","[2016-10-16 03:00:00,2016-10-16 04:00:00)","206.38"
"B","3","[2016-10-16 04:00:00,2016-10-16 05:00:00)","51.21"
"B","3","[2016-10-16 05:00:00,2016-10-16 06:00:00)","86.44"
"B","3","[2016-10-16 06:00:00,2016-10-16 07:00:00)","104.22"
"B","3","[2016-10-16 07:00:00,2016-10-16 08:00:00)","110.34"
"B","3","[2016-10-16 08:00:00,2016-10-16 09:00:00)","96.87"
"B","3","[2016-10-16 09:00:00,2016-10-16 10:00:00)","95.52"
"B","3","[2016-10-16 10:00:00,2016-10-16 11:00:00)","89.5"
"B","3","[2016-10-16 11:00:00,2016-10-16 12:00:00)","113.67"
"B","3","[2016-10-16 12:00:00,2016-10-16 13:00:00)","107.43"
"B","3","[2016-10-16 13:00:00,2016-10-16 14:00:00)","108.63"
"B","3","[2016-10-16 14:00:00,2016-10-16 15:00:00)","117.4"
"B","3","[2016-10-16 15:00:00,2016-10-16 16:00:00)","112.02"
"B","3","[2016-10-16 16:00:00,2016-10-16 17:00:00)","103.05"
"B","3","[2016-10-16 17:00:00,2016-10-16 18:00:00)","108.46"
"B","3","[2016-10-16 18:00:00,2016-10-16 19:00:00)","113.54"
"B","3","[2016-10-16 19:00:00,2016-10-16 20:00:00)","103.44"
"B","3","[2016-10-16 20:00:00,2016-10-16 21:00:00)","90.84"
"B","3","[2016-10-16 21:00:00,2016-10-16 22:00:00)","90.08"
"B","3","[2016-10-16 22:00:00,2016-10-16 23:00:00)","106.78"
"B","3","[2016-10-16 23:00:00,2016-10-17 00:00:00)","90.29"
"B","3","[2016-10-17 00:00:00,2016-10-17 01:00:00)","107.13"
"B","3","[2016-10-17 01:00:00,2016-10-17 02:00:00)","88.43"
"B","3","[2016-10-17 03:00:00,2016-10-17 04:00:00)","93.78"
"B","3","[2016-10-17 04:00:00,2016-10-17 05:00:00)","73.25"
"B","3","[2016-10-17 05:00:00,2016-10-17 06:00:00)","113.93"
"B","3","[2016-10-17 06:00:00,2016-10-17 07:00:00)","61.96"
"B","3","[2016-10-17 07:00:00,2016-10-17 08:00:00)","94.98"
"B","3","[2016-10-17 08:00:00,2016-10-17 09:00:00)","118.59"
"B","3","[2016-10-17 09:00:00,2016-10-17 10:00:00)","122.09"
"B","3","[2016-10-17 10:00:00,2016-10-17 11:00:00)","111.07"
"B","3","[2016-10-17 11:00:00,2016-10-17 12:00:00)","101.93"
"B","3","[2016-10-17 12:00:00,2016-10-17 13:00:00)","97.44"
"B","3","[2016-10-17 13:00:00,2016-10-17 14:00:00)","84.7"
"B","3","[2016-10-17 14:00:00,2016-10-17 15:00:00)","92.78"
"B","3","[2016-10-17 15:00:00,2016-10-17 16:00:00)","98.36"
"B","3","[2016-10-17 16:00:00,2016-10-17 17:00:00)","99.42"
"B","3","[2016-10-17 17:00:00,2016-10-17 18:00:00)","111.97"
"B","3","[2016-10-17 18:00:00,2016-10-17 19:00:00)","79.04"
"B","3","[2016-10-17 19:00:00,2016-10-17 20:00:00)","106.72"
"B","3","[2016-10-17 20:00:00,2016-10-17 21:00:00)","95.13"
"B","3","[2016-10-17 21:00:00,2016-10-17 22:00:00)","54.17"
"B","3","[2016-10-17 22:00:00,2016-10-17 23:00:00)","88.26"
"B","3","[2016-10-17 23:00:00,2016-10-18 00:00:00)","96.09"
"B","1","[2016-07-19 00:00:00,2016-07-19 01:00:00)","108.87"
"B","1","[2016-07-19 01:00:00,2016-07-19 02:00:00)","176.7"
"B","1","[2016-07-19 04:00:00,2016-07-19 05:00:00)","94.06"
"B","1","[2016-07-19 05:00:00,2016-07-19 06:00:00)","77.41"
"B","1","[2016-07-19 06:00:00,2016-07-19 07:00:00)","170.09"
"B","1","[2016-07-19 07:00:00,2016-07-19 08:00:00)","65.41"
"B","1","[2016-07-19 08:00:00,2016-07-19 09:00:00)","86.11"
"B","1","[2016-07-19 09:00:00,2016-07-19 10:00:00)","158.91"
"B","1","[2016-07-19 10:00:00,2016-07-19 11:00:00)","136.47"
"B","1","[2016-07-19 11:00:00,2016-07-19 12:00:00)","54.46"
"B","1","[2016-07-19 12:00:00,2016-07-19 13:00:00)","77.8"
"B","1","[2016-07-19 13:00:00,2016-07-19 14:00:00)","116.03"
"B","1","[2016-07-19 14:00:00,2016-07-19 15:00:00)","142.3"
"B","1","[2016-07-19 15:00:00,2016-07-19 16:00:00)","126.91"
"B","1","[2016-07-19 16:00:00,2016-07-19 17:00:00)","113.97"
"B","1","[2016-07-19 18:00:00,2016-07-19 19:00:00)","382.03"
"B","1","[2016-07-19 19:00:00,2016-07-19 20:00:00)","235.21"
"B","1","[2016-07-19 20:00:00,2016-07-19 21:00:00)","128.65"
"B","1","[2016-07-19 21:00:00,2016-07-19 22:00:00)","140.01"
"B","1","[2016-07-20 02:00:00,2016-07-20 03:00:00)","88.45"
"B","1","[2016-07-20 06:00:00,2016-07-20 07:00:00)","132.65"
"B","1","[2016-07-20 07:00:00,2016-07-20 08:00:00)","113.23"
"B","1","[2016-07-20 08:00:00,2016-07-20 09:00:00)","212.31"
"B","1","[2016-07-20 09:00:00,2016-07-20 10:00:00)","147.38"
"B","1","[2016-07-20 10:00:00,2016-07-20 11:00:00)","107.35"
"B","1","[2016-07-20 11:00:00,2016-07-20 12:00:00)","99.77"
"B","1","[2016-07-20 12:00:00,2016-07-20 13:00:00)","91.31"
"B","1","[2016-07-20 13:00:00,2016-07-20 14:00:00)","179.74"
"B","1","[2016-07-20 14:00:00,2016-07-20 15:00:00)","172.58"
"B","1","[2016-07-20 15:00:00,2016-07-20 16:00:00)","146.8"
"B","1","[2016-07-20 16:00:00,2016-07-20 17:00:00)","144.83"
"B","1","[2016-07-20 20:00:00,2016-07-20 21:00:00)","113.12"
"B","1","[2016-07-20 22:00:00,2016-07-20 23:00:00)","121.78"
"B","1","[2016-07-21 04:00:00,2016-07-21 05:00:00)","93.61"
"B","1","[2016-07-21 06:00:00,2016-07-21 07:00:00)","170.21"
"B","1","[2016-07-21 07:00:00,2016-07-21 08:00:00)","99.63"
"B","1","[2016-07-21 08:00:00,2016-07-21 09:00:00)","140.49"
"B","1","[2016-07-21 09:00:00,2016-07-21 10:00:00)","149.74"
"B","1","[2016-07-21 10:00:00,2016-07-21 11:00:00)","133.05"
"B","1","[2016-07-21 11:00:00,2016-07-21 12:00:00)","90.96"
"B","1","[2016-07-21 12:00:00,2016-07-21 13:00:00)","104.72"
"B","1","[2016-07-21 13:00:00,2016-07-21 14:00:00)","93.28"
"B","1","[2016-07-21 14:00:00,2016-07-21 15:00:00)","123.63"
"B","1","[2016-07-21 15:00:00,2016-07-21 16:00:00)","56.17"
"B","1","[2016-07-21 16:00:00,2016-07-21 17:00:00)","69.82"
"B","1","[2016-07-21 17:00:00,2016-07-21 18:00:00)","113.75"
"B","1","[2016-07-21 20:00:00,2016-07-21 21:00:00)","102.38"
"B","1","[2016-07-21 21:00:00,2016-07-21 22:00:00)","146.78"
"B","1","[2016-07-21 22:00:00,2016-07-21 23:00:00)","127.46"
"B","1","[2016-07-21 23:00:00,2016-07-22 00:00:00)","81.68"
"B","1","[2016-07-22 06:00:00,2016-07-22 07:00:00)","108.67"
"B","1","[2016-07-22 07:00:00,2016-07-22 08:00:00)","132.54"
"B","1","[2016-07-22 09:00:00,2016-07-22 10:00:00)","103.51"
"B","1","[2016-07-22 10:00:00,2016-07-22 11:00:00)","61.58"
"B","1","[2016-07-22 11:00:00,2016-07-22 12:00:00)","88.6"
"B","1","[2016-07-22 12:00:00,2016-07-22 13:00:00)","107.85"
"B","1","[2016-07-22 13:00:00,2016-07-22 14:00:00)","129.18"
"B","1","[2016-07-22 14:00:00,2016-07-22 15:00:00)","163.81"
"B","1","[2016-07-22 15:00:00,2016-07-22 16:00:00)","126.15"
"B","1","[2016-07-22 16:00:00,2016-07-22 17:00:00)","87.56"
"B","1","[2016-07-22 17:00:00,2016-07-22 18:00:00)","47.48"
"B","1","[2016-07-22 18:00:00,2016-07-22 19:00:00)","124.97"
"B","1","[2016-07-22 20:00:00,2016-07-22 21:00:00)","440.73"
"B","1","[2016-07-22 21:00:00,2016-07-22 22:00:00)","99.74"
"B","1","[2016-07-22 22:00:00,2016-07-22 23:00:00)","125.54"
"B","1","[2016-07-23 06:00:00,2016-07-23 07:00:00)","116.92"
"B","1","[2016-07-23 07:00:00,2016-07-23 08:00:00)","112.64"
"B","1","[2016-07-23 08:00:00,2016-07-23 09:00:00)","118.62"
"B","1","[2016-07-23 09:00:00,2016-07-23 10:00:00)","138.17"
"B","1","[2016-07-23 10:00:00,2016-07-23 11:00:00)","155.09"
"B","1","[2016-07-23 12:00:00,2016-07-23 13:00:00)","69.3"
"B","1","[2016-07-23 13:00:00,2016-07-23 14:00:00)","143.67"
"B","1","[2016-07-23 14:00:00,2016-07-23 15:00:00)","180.81"
"B","1","[2016-07-23 15:00:00,2016-07-23 16:00:00)","113.54"
"B","1","[2016-07-23 16:00:00,2016-07-23 17:00:00)","96.31"
"B","1","[2016-07-23 17:00:00,2016-07-23 18:00:00)","110.02"
"B","1","[2016-07-23 18:00:00,2016-07-23 19:00:00)","131.36"
"B","1","[2016-07-23 19:00:00,2016-07-23 20:00:00)","128.51"
"B","1","[2016-07-23 20:00:00,2016-07-23 21:00:00)","161.01"
"B","1","[2016-07-23 21:00:00,2016-07-23 22:00:00)","121.26"
"B","1","[2016-07-24 00:00:00,2016-07-24 01:00:00)","126.0"
"B","1","[2016-07-24 01:00:00,2016-07-24 02:00:00)","212.55"
"B","1","[2016-07-24 04:00:00,2016-07-24 05:00:00)","98.71"
"B","1","[2016-07-24 05:00:00,2016-07-24 06:00:00)","75.16"
"B","1","[2016-07-24 06:00:00,2016-07-24 07:00:00)","111.7"
"B","1","[2016-07-24 07:00:00,2016-07-24 08:00:00)","73.24"
"B","1","[2016-07-24 08:00:00,2016-07-24 09:00:00)","122.83"
"B","1","[2016-07-24 09:00:00,2016-07-24 10:00:00)","104.74"
"B","1","[2016-07-24 10:00:00,2016-07-24 11:00:00)","108.57"
"B","1","[2016-07-24 11:00:00,2016-07-24 12:00:00)","114.74"
"B","1","[2016-07-24 12:00:00,2016-07-24 13:00:00)","141.91"
"B","1","[2016-07-24 13:00:00,2016-07-24 14:00:00)","135.56"
"B","1","[2016-07-24 14:00:00,2016-07-24 15:00:00)","59.76"
"B","1","[2016-07-24 15:00:00,2016-07-24 16:00:00)","100.88"
"B","1","[2016-07-24 17:00:00,2016-07-24 18:00:00)","119.57"
"B","1","[2016-07-24 18:00:00,2016-07-24 19:00:00)","120.78"
"B","1","[2016-07-24 19:00:00,2016-07-24 20:00:00)","138.86"
"B","1","[2016-07-24 20:00:00,2016-07-24 21:00:00)","165.32"
"B","1","[2016-07-24 21:00:00,2016-07-24 22:00:00)","85.48"
"B","1","[2016-07-24 22:00:00,2016-07-24 23:00:00)","66.43"
"B","1","[2016-07-25 02:00:00,2016-07-25 03:00:00)","150.64"
"B","1","[2016-07-25 03:00:00,2016-07-25 04:00:00)","90.53"
"B","1","[2016-07-25 04:00:00,2016-07-25 05:00:00)","60.28"
"B","1","[2016-07-25 05:00:00,2016-07-25 06:00:00)","83.04"
"B","1","[2016-07-25 06:00:00,2016-07-25 07:00:00)","105.69"
"B","1","[2016-07-25 07:00:00,2016-07-25 08:00:00)","119.17"
"B","1","[2016-07-25 08:00:00,2016-07-25 09:00:00)","101.71"
"B","1","[2016-07-25 09:00:00,2016-07-25 10:00:00)","171.88"
"B","1","[2016-07-25 10:00:00,2016-07-25 11:00:00)","134.18"
"B","1","[2016-07-25 11:00:00,2016-07-25 12:00:00)","76.78"
"B","1","[2016-07-25 12:00:00,2016-07-25 13:00:00)","125.28"
"B","1","[2016-07-25 13:00:00,2016-07-25 14:00:00)","85.05"
"B","1","[2016-07-25 14:00:00,2016-07-25 15:00:00)","238.65"
"B","1","[2016-07-25 15:00:00,2016-07-25 16:00:00)","117.62"
"B","1","[2016-07-25 17:00:00,2016-07-25 18:00:00)","170.39"
"B","1","[2016-07-25 18:00:00,2016-07-25 19:00:00)","78.2"
"B","1","[2016-07-25 19:00:00,2016-07-25 20:00:00)","122.76"
"B","1","[2016-07-25 22:00:00,2016-07-25 23:00:00)","80.57"
"B","1","[2016-07-26 04:00:00,2016-07-26 05:00:00)","103.39"
"B","1","[2016-07-26 05:00:00,2016-07-26 06:00:00)","73.1"
"B","1","[2016-07-26 06:00:00,2016-07-26 07:00:00)","216.3"
"B","1","[2016-07-26 07:00:00,2016-07-26 08:00:00)","138.74"
"B","1","[2016-07-26 09:00:00,2016-07-26 10:00:00)","113.06"
"B","1","[2016-07-26 11:00:00,2016-07-26 12:00:00)","90.02"
"B","1","[2016-07-26 12:00:00,2016-07-26 13:00:00)","80.83"
"B","1","[2016-07-26 13:00:00,2016-07-26 14:00:00)","75.03"
"B","1","[2016-07-26 14:00:00,2016-07-26 15:00:00)","86.63"
"B","1","[2016-07-26 15:00:00,2016-07-26 16:00:00)","169.08"
"B","1","[2016-07-26 16:00:00,2016-07-26 17:00:00)","123.07"
"B","1","[2016-07-26 17:00:00,2016-07-26 18:00:00)","125.95"
"B","1","[2016-07-26 19:00:00,2016-07-26 20:00:00)","118.53"
"B","1","[2016-07-26 20:00:00,2016-07-26 21:00:00)","164.15"
"B","1","[2016-07-26 21:00:00,2016-07-26 22:00:00)","142.44"
"B","1","[2016-07-27 04:00:00,2016-07-27 05:00:00)","124.19"
"B","1","[2016-07-27 05:00:00,2016-07-27 06:00:00)","180.88"
"B","1","[2016-07-27 06:00:00,2016-07-27 07:00:00)","224.03"
"B","1","[2016-07-27 07:00:00,2016-07-27 08:00:00)","129.53"
"B","1","[2016-07-27 08:00:00,2016-07-27 09:00:00)","188.95"
"B","1","[2016-07-27 09:00:00,2016-07-27 10:00:00)","102.28"
"B","1","[2016-07-27 10:00:00,2016-07-27 11:00:00)","110.8"
"B","1","[2016-07-27 11:00:00,2016-07-27 12:00:00)","106.95"
"B","1","[2016-07-27 12:00:00,2016-07-27 13:00:00)","75.37"
"B","1","[2016-07-27 13:00:00,2016-07-27 14:00:00)","79.09"
"B","1","[2016-07-27 14:00:00,2016-07-27 15:00:00)","86.7"
"B","1","[2016-07-27 15:00:00,2016-07-27 16:00:00)","138.27"
"B","1","[2016-07-27 16:00:00,2016-07-27 17:00:00)","115.68"
"B","1","[2016-07-27 17:00:00,2016-07-27 18:00:00)","92.1"
"B","1","[2016-07-27 20:00:00,2016-07-27 21:00:00)","157.54"
"B","1","[2016-07-27 21:00:00,2016-07-27 22:00:00)","136.62"
"B","1","[2016-07-27 22:00:00,2016-07-27 23:00:00)","150.61"
"B","1","[2016-07-28 00:00:00,2016-07-28 01:00:00)","89.96"
"B","1","[2016-07-28 04:00:00,2016-07-28 05:00:00)","111.42"
"B","1","[2016-07-28 06:00:00,2016-07-28 07:00:00)","199.06"
"B","1","[2016-07-28 07:00:00,2016-07-28 08:00:00)","73.07"
"B","1","[2016-07-28 08:00:00,2016-07-28 09:00:00)","23.1"
"B","1","[2016-07-28 09:00:00,2016-07-28 10:00:00)","112.05"
"B","1","[2016-07-28 10:00:00,2016-07-28 11:00:00)","25.4"
"B","1","[2016-07-28 11:00:00,2016-07-28 12:00:00)","104.18"
"B","1","[2016-07-28 12:00:00,2016-07-28 13:00:00)","134.47"
"B","1","[2016-07-28 13:00:00,2016-07-28 14:00:00)","74.72"
"B","1","[2016-07-28 14:00:00,2016-07-28 15:00:00)","115.43"
"B","1","[2016-07-28 15:00:00,2016-07-28 16:00:00)","62.35"
"B","1","[2016-07-28 16:00:00,2016-07-28 17:00:00)","19.46"
"B","1","[2016-07-28 17:00:00,2016-07-28 18:00:00)","105.6"
"B","1","[2016-07-28 19:00:00,2016-07-28 20:00:00)","526.62"
"B","1","[2016-07-28 21:00:00,2016-07-28 22:00:00)","116.69"
