"tollgate_id","time_window","direction","volume"
"3","[2016-09-29 12:00:00,2016-09-29 13:00:00)","1","274"
"2","[2016-09-29 13:00:00,2016-09-29 14:00:00)","0","210"
"3","[2016-09-29 13:00:00,2016-09-29 14:00:00)","0","341"
"3","[2016-09-29 13:00:00,2016-09-29 14:00:00)","1","254"
"1","[2016-09-29 13:00:00,2016-09-29 14:00:00)","0","117"
"1","[2016-09-29 13:00:00,2016-09-29 14:00:00)","1","234"
"2","[2016-09-29 14:00:00,2016-09-29 15:00:00)","0","197"
"1","[2016-09-29 14:00:00,2016-09-29 15:00:00)","0","146"
"1","[2016-09-29 14:00:00,2016-09-29 15:00:00)","1","235"
"3","[2016-09-29 14:00:00,2016-09-29 15:00:00)","0","317"
"3","[2016-09-29 14:00:00,2016-09-29 15:00:00)","1","265"
"2","[2016-09-29 15:00:00,2016-09-29 16:00:00)","0","245"
"3","[2016-09-29 15:00:00,2016-09-29 16:00:00)","0","303"
"3","[2016-09-29 15:00:00,2016-09-29 16:00:00)","1","276"
"1","[2016-09-29 15:00:00,2016-09-29 16:00:00)","0","171"
"1","[2016-09-29 15:00:00,2016-09-29 16:00:00)","1","225"
"3","[2016-09-29 16:00:00,2016-09-29 17:00:00)","0","355"
"3","[2016-09-29 16:00:00,2016-09-29 17:00:00)","1","290"
"1","[2016-09-29 16:00:00,2016-09-29 17:00:00)","0","157"
"1","[2016-09-29 16:00:00,2016-09-29 17:00:00)","1","251"
"2","[2016-09-29 16:00:00,2016-09-29 17:00:00)","0","235"
"3","[2016-09-29 17:00:00,2016-09-29 18:00:00)","0","305"
"3","[2016-09-29 17:00:00,2016-09-29 18:00:00)","1","314"
"2","[2016-09-29 17:00:00,2016-09-29 18:00:00)","0","219"
"1","[2016-09-29 17:00:00,2016-09-29 18:00:00)","0","90"
"1","[2016-09-29 17:00:00,2016-09-29 18:00:00)","1","315"
"2","[2016-09-29 18:00:00,2016-09-29 19:00:00)","0","195"
"3","[2016-09-29 18:00:00,2016-09-29 19:00:00)","0","94"
"3","[2016-09-29 18:00:00,2016-09-29 19:00:00)","1","200"
"1","[2016-09-29 18:00:00,2016-09-29 19:00:00)","0","73"
"1","[2016-09-29 18:00:00,2016-09-29 19:00:00)","1","234"
"3","[2016-09-29 19:00:00,2016-09-29 20:00:00)","0","168"
"3","[2016-09-29 19:00:00,2016-09-29 20:00:00)","1","69"
"2","[2016-09-29 19:00:00,2016-09-29 20:00:00)","0","130"
"1","[2016-09-29 19:00:00,2016-09-29 20:00:00)","0","67"
"1","[2016-09-29 19:00:00,2016-09-29 20:00:00)","1","136"
"3","[2016-09-29 20:00:00,2016-09-29 21:00:00)","0","153"
"3","[2016-09-29 20:00:00,2016-09-29 21:00:00)","1","93"
"1","[2016-09-29 20:00:00,2016-09-29 21:00:00)","0","67"
"1","[2016-09-29 20:00:00,2016-09-29 21:00:00)","1","116"
"2","[2016-09-29 20:00:00,2016-09-29 21:00:00)","0","91"
"3","[2016-09-29 21:00:00,2016-09-29 22:00:00)","0","140"
"3","[2016-09-29 21:00:00,2016-09-29 22:00:00)","1","75"
"2","[2016-09-29 21:00:00,2016-09-29 22:00:00)","0","112"
"1","[2016-09-29 21:00:00,2016-09-29 22:00:00)","0","57"
"1","[2016-09-29 21:00:00,2016-09-29 22:00:00)","1","91"
"3","[2016-09-29 22:00:00,2016-09-29 23:00:00)","0","71"
"3","[2016-09-29 22:00:00,2016-09-29 23:00:00)","1","63"
"2","[2016-09-29 22:00:00,2016-09-29 23:00:00)","0","60"
"1","[2016-09-29 22:00:00,2016-09-29 23:00:00)","0","33"
"1","[2016-09-29 22:00:00,2016-09-29 23:00:00)","1","81"
"3","[2016-09-29 23:00:00,2016-09-30 00:00:00)","0","53"
"3","[2016-09-29 23:00:00,2016-09-30 00:00:00)","1","38"
"2","[2016-09-29 23:00:00,2016-09-30 00:00:00)","0","54"
"1","[2016-09-29 23:00:00,2016-09-30 00:00:00)","0","16"
"1","[2016-09-29 23:00:00,2016-09-30 00:00:00)","1","32"
"2","[2016-09-30 00:00:00,2016-09-30 01:00:00)","0","11"
"3","[2016-09-30 00:00:00,2016-09-30 01:00:00)","0","63"
"3","[2016-09-30 00:00:00,2016-09-30 01:00:00)","1","814"
"1","[2016-09-30 00:00:00,2016-09-30 01:00:00)","0","42"
"1","[2016-09-30 00:00:00,2016-09-30 01:00:00)","1","610"
"1","[2016-09-30 01:00:00,2016-09-30 02:00:00)","0","31"
"1","[2016-09-30 01:00:00,2016-09-30 02:00:00)","1","22"
"3","[2016-09-30 01:00:00,2016-09-30 02:00:00)","0","56"
"3","[2016-09-30 01:00:00,2016-09-30 02:00:00)","1","21"
"2","[2016-09-30 01:00:00,2016-09-30 02:00:00)","0","3"
"3","[2016-09-30 02:00:00,2016-09-30 03:00:00)","0","36"
"3","[2016-09-30 02:00:00,2016-09-30 03:00:00)","1","23"
"1","[2016-09-30 02:00:00,2016-09-30 03:00:00)","0","16"
"1","[2016-09-30 02:00:00,2016-09-30 03:00:00)","1","22"
"3","[2016-09-30 03:00:00,2016-09-30 04:00:00)","0","31"
"3","[2016-09-30 03:00:00,2016-09-30 04:00:00)","1","14"
"1","[2016-09-30 03:00:00,2016-09-30 04:00:00)","0","34"
"1","[2016-09-30 03:00:00,2016-09-30 04:00:00)","1","55"
"1","[2016-09-30 04:00:00,2016-09-30 05:00:00)","0","49"
"1","[2016-09-30 04:00:00,2016-09-30 05:00:00)","1","49"
"3","[2016-09-30 04:00:00,2016-09-30 05:00:00)","0","45"
"3","[2016-09-30 04:00:00,2016-09-30 05:00:00)","1","22"
"1","[2016-09-30 05:00:00,2016-09-30 06:00:00)","0","19"
"1","[2016-09-30 05:00:00,2016-09-30 06:00:00)","1","94"
"3","[2016-09-30 05:00:00,2016-09-30 06:00:00)","0","49"
"3","[2016-09-30 05:00:00,2016-09-30 06:00:00)","1","33"
"2","[2016-09-30 05:00:00,2016-09-30 06:00:00)","0","46"
"3","[2016-09-30 06:00:00,2016-09-30 07:00:00)","0","164"
"3","[2016-09-30 06:00:00,2016-09-30 07:00:00)","1","109"
"2","[2016-09-30 06:00:00,2016-09-30 07:00:00)","0","124"
"1","[2016-09-30 06:00:00,2016-09-30 07:00:00)","0","51"
"1","[2016-09-30 06:00:00,2016-09-30 07:00:00)","1","155"
"2","[2016-09-30 07:00:00,2016-09-30 08:00:00)","0","267"
"3","[2016-09-30 07:00:00,2016-09-30 08:00:00)","0","368"
"3","[2016-09-30 07:00:00,2016-09-30 08:00:00)","1","222"
"1","[2016-09-30 07:00:00,2016-09-30 08:00:00)","0","104"
"1","[2016-09-30 07:00:00,2016-09-30 08:00:00)","1","266"
"2","[2016-09-30 08:00:00,2016-09-30 09:00:00)","0","325"
"1","[2016-09-30 08:00:00,2016-09-30 09:00:00)","0","141"
"1","[2016-09-30 08:00:00,2016-09-30 09:00:00)","1","379"
"3","[2016-09-30 08:00:00,2016-09-30 09:00:00)","0","444"
"3","[2016-09-30 08:00:00,2016-09-30 09:00:00)","1","381"
"3","[2016-09-30 09:00:00,2016-09-30 10:00:00)","0","428"
"3","[2016-09-30 09:00:00,2016-09-30 10:00:00)","1","367"
"2","[2016-09-30 09:00:00,2016-09-30 10:00:00)","0","258"
"1","[2016-09-30 09:00:00,2016-09-30 10:00:00)","0","184"
"1","[2016-09-30 09:00:00,2016-09-30 10:00:00)","1","363"
"3","[2016-09-30 10:00:00,2016-09-30 11:00:00)","0","396"
"3","[2016-09-30 10:00:00,2016-09-30 11:00:00)","1","310"
"1","[2016-09-30 10:00:00,2016-09-30 11:00:00)","0","233"
"1","[2016-09-30 10:00:00,2016-09-30 11:00:00)","1","376"
"2","[2016-09-30 10:00:00,2016-09-30 11:00:00)","0","230"
"1","[2016-09-30 11:00:00,2016-09-30 12:00:00)","0","158"
"1","[2016-09-30 11:00:00,2016-09-30 12:00:00)","1","327"
"2","[2016-09-30 11:00:00,2016-09-30 12:00:00)","0","212"
"3","[2016-09-30 11:00:00,2016-09-30 12:00:00)","0","338"
"3","[2016-09-30 11:00:00,2016-09-30 12:00:00)","1","300"
"2","[2016-09-30 12:00:00,2016-09-30 13:00:00)","0","286"
"1","[2016-09-30 12:00:00,2016-09-30 13:00:00)","0","259"
"1","[2016-09-30 12:00:00,2016-09-30 13:00:00)","1","423"
"3","[2016-09-30 12:00:00,2016-09-30 13:00:00)","0","418"
"3","[2016-09-30 12:00:00,2016-09-30 13:00:00)","1","338"
"2","[2016-09-30 13:00:00,2016-09-30 14:00:00)","0","338"
"1","[2016-09-30 13:00:00,2016-09-30 14:00:00)","0","301"
"1","[2016-09-30 13:00:00,2016-09-30 14:00:00)","1","416"
"3","[2016-09-30 13:00:00,2016-09-30 14:00:00)","0","454"
"3","[2016-09-30 13:00:00,2016-09-30 14:00:00)","1","388"
"2","[2016-09-30 14:00:00,2016-09-30 15:00:00)","0","289"
"3","[2016-09-30 14:00:00,2016-09-30 15:00:00)","0","453"
"3","[2016-09-30 14:00:00,2016-09-30 15:00:00)","1","403"
"1","[2016-09-30 14:00:00,2016-09-30 15:00:00)","0","243"
"1","[2016-09-30 14:00:00,2016-09-30 15:00:00)","1","361"
"3","[2016-09-30 15:00:00,2016-09-30 16:00:00)","0","518"
"3","[2016-09-30 15:00:00,2016-09-30 16:00:00)","1","324"
"2","[2016-09-30 15:00:00,2016-09-30 16:00:00)","0","406"
"1","[2016-09-30 15:00:00,2016-09-30 16:00:00)","0","279"
"1","[2016-09-30 15:00:00,2016-09-30 16:00:00)","1","287"
"3","[2016-09-30 16:00:00,2016-09-30 17:00:00)","0","644"
"3","[2016-09-30 16:00:00,2016-09-30 17:00:00)","1","304"
"2","[2016-09-30 16:00:00,2016-09-30 17:00:00)","0","420"
"1","[2016-09-30 16:00:00,2016-09-30 17:00:00)","0","379"
"1","[2016-09-30 16:00:00,2016-09-30 17:00:00)","1","275"
"3","[2016-09-30 17:00:00,2016-09-30 18:00:00)","0","565"
"3","[2016-09-30 17:00:00,2016-09-30 18:00:00)","1","300"
"2","[2016-09-30 17:00:00,2016-09-30 18:00:00)","0","316"
"1","[2016-09-30 17:00:00,2016-09-30 18:00:00)","0","318"
"1","[2016-09-30 17:00:00,2016-09-30 18:00:00)","1","246"
"2","[2016-09-30 18:00:00,2016-09-30 19:00:00)","0","84"
"3","[2016-09-30 18:00:00,2016-09-30 19:00:00)","0","408"
"3","[2016-09-30 18:00:00,2016-09-30 19:00:00)","1","103"
"1","[2016-09-30 18:00:00,2016-09-30 19:00:00)","0","465"
"1","[2016-09-30 18:00:00,2016-09-30 19:00:00)","1","75"
"3","[2016-09-30 19:00:00,2016-09-30 20:00:00)","0","249"
"3","[2016-09-30 19:00:00,2016-09-30 20:00:00)","1","70"
"1","[2016-09-30 19:00:00,2016-09-30 20:00:00)","0","476"
"1","[2016-09-30 19:00:00,2016-09-30 20:00:00)","1","58"
"2","[2016-09-30 19:00:00,2016-09-30 20:00:00)","0","64"
"1","[2016-09-30 20:00:00,2016-09-30 21:00:00)","0","490"
"1","[2016-09-30 20:00:00,2016-09-30 21:00:00)","1","45"
"3","[2016-09-30 20:00:00,2016-09-30 21:00:00)","0","233"
"3","[2016-09-30 20:00:00,2016-09-30 21:00:00)","1","50"
"2","[2016-09-30 20:00:00,2016-09-30 21:00:00)","0","48"
"3","[2016-09-30 21:00:00,2016-09-30 22:00:00)","0","214"
"3","[2016-09-30 21:00:00,2016-09-30 22:00:00)","1","37"
"1","[2016-09-30 21:00:00,2016-09-30 22:00:00)","0","450"
"1","[2016-09-30 21:00:00,2016-09-30 22:00:00)","1","15"
"2","[2016-09-30 21:00:00,2016-09-30 22:00:00)","0","38"
"1","[2016-09-30 22:00:00,2016-09-30 23:00:00)","0","347"
"1","[2016-09-30 22:00:00,2016-09-30 23:00:00)","1","29"
"3","[2016-09-30 22:00:00,2016-09-30 23:00:00)","0","165"
"3","[2016-09-30 22:00:00,2016-09-30 23:00:00)","1","37"
"2","[2016-09-30 22:00:00,2016-09-30 23:00:00)","0","28"
"1","[2016-09-30 23:00:00,2016-10-01 00:00:00)","0","216"
"1","[2016-09-30 23:00:00,2016-10-01 00:00:00)","1","47"
"3","[2016-09-30 23:00:00,2016-10-01 00:00:00)","0","129"
"3","[2016-09-30 23:00:00,2016-10-01 00:00:00)","1","37"
"2","[2016-09-30 23:00:00,2016-10-01 00:00:00)","0","31"
"1","[2016-10-01 00:00:00,2016-10-01 01:00:00)","0","205"
"1","[2016-10-01 00:00:00,2016-10-01 01:00:00)","1","46"
"3","[2016-10-01 00:00:00,2016-10-01 01:00:00)","0","151"
"3","[2016-10-01 00:00:00,2016-10-01 01:00:00)","1","63"
"2","[2016-10-01 00:00:00,2016-10-01 01:00:00)","0","9"
"3","[2016-10-01 01:00:00,2016-10-01 02:00:00)","0","118"
"3","[2016-10-01 01:00:00,2016-10-01 02:00:00)","1","12"
"1","[2016-10-01 01:00:00,2016-10-01 02:00:00)","0","164"
"1","[2016-10-01 01:00:00,2016-10-01 02:00:00)","1","2"
"2","[2016-10-01 01:00:00,2016-10-01 02:00:00)","0","3"
"1","[2016-10-01 02:00:00,2016-10-01 03:00:00)","0","125"
"1","[2016-10-01 02:00:00,2016-10-01 03:00:00)","1","3"
"3","[2016-10-01 02:00:00,2016-10-01 03:00:00)","0","82"
"3","[2016-10-01 02:00:00,2016-10-01 03:00:00)","1","9"
"2","[2016-10-01 02:00:00,2016-10-01 03:00:00)","0","1"
"1","[2016-10-01 03:00:00,2016-10-01 04:00:00)","0","135"
"1","[2016-10-01 03:00:00,2016-10-01 04:00:00)","1","12"
"3","[2016-10-01 03:00:00,2016-10-01 04:00:00)","0","87"
"3","[2016-10-01 03:00:00,2016-10-01 04:00:00)","1","12"
"2","[2016-10-01 03:00:00,2016-10-01 04:00:00)","0","6"
"1","[2016-10-01 04:00:00,2016-10-01 05:00:00)","0","241"
"1","[2016-10-01 04:00:00,2016-10-01 05:00:00)","1","11"
"3","[2016-10-01 04:00:00,2016-10-01 05:00:00)","0","87"
"3","[2016-10-01 04:00:00,2016-10-01 05:00:00)","1","12"
"2","[2016-10-01 04:00:00,2016-10-01 05:00:00)","0","9"
"3","[2016-10-01 05:00:00,2016-10-01 06:00:00)","0","147"
"3","[2016-10-01 05:00:00,2016-10-01 06:00:00)","1","24"
"1","[2016-10-01 05:00:00,2016-10-01 06:00:00)","0","486"
"1","[2016-10-01 05:00:00,2016-10-01 06:00:00)","1","30"
"2","[2016-10-01 05:00:00,2016-10-01 06:00:00)","0","26"
"1","[2016-10-01 06:00:00,2016-10-01 07:00:00)","0","745"
"1","[2016-10-01 06:00:00,2016-10-01 07:00:00)","1","27"
"3","[2016-10-01 06:00:00,2016-10-01 07:00:00)","0","234"
"3","[2016-10-01 06:00:00,2016-10-01 07:00:00)","1","43"
"2","[2016-10-01 06:00:00,2016-10-01 07:00:00)","0","39"
"1","[2016-10-01 07:00:00,2016-10-01 08:00:00)","0","744"
"1","[2016-10-01 07:00:00,2016-10-01 08:00:00)","1","34"
"3","[2016-10-01 07:00:00,2016-10-01 08:00:00)","0","330"
"3","[2016-10-01 07:00:00,2016-10-01 08:00:00)","1","52"
"2","[2016-10-01 07:00:00,2016-10-01 08:00:00)","0","52"
"1","[2016-10-01 08:00:00,2016-10-01 09:00:00)","0","625"
"1","[2016-10-01 08:00:00,2016-10-01 09:00:00)","1","31"
"2","[2016-10-01 08:00:00,2016-10-01 09:00:00)","0","38"
"3","[2016-10-01 08:00:00,2016-10-01 09:00:00)","0","388"
"3","[2016-10-01 08:00:00,2016-10-01 09:00:00)","1","47"
"3","[2016-10-01 09:00:00,2016-10-01 10:00:00)","0","458"
"3","[2016-10-01 09:00:00,2016-10-01 10:00:00)","1","39"
"1","[2016-10-01 09:00:00,2016-10-01 10:00:00)","0","742"
"1","[2016-10-01 09:00:00,2016-10-01 10:00:00)","1","52"
"2","[2016-10-01 09:00:00,2016-10-01 10:00:00)","0","33"
"3","[2016-10-01 10:00:00,2016-10-01 11:00:00)","0","458"
"3","[2016-10-01 10:00:00,2016-10-01 11:00:00)","1","28"
"1","[2016-10-01 10:00:00,2016-10-01 11:00:00)","0","697"
"1","[2016-10-01 10:00:00,2016-10-01 11:00:00)","1","30"
"2","[2016-10-01 10:00:00,2016-10-01 11:00:00)","0","37"
"1","[2016-10-01 11:00:00,2016-10-01 12:00:00)","0","585"
"1","[2016-10-01 11:00:00,2016-10-01 12:00:00)","1","32"
"3","[2016-10-01 11:00:00,2016-10-01 12:00:00)","0","357"
"3","[2016-10-01 11:00:00,2016-10-01 12:00:00)","1","35"
"2","[2016-10-01 11:00:00,2016-10-01 12:00:00)","0","36"
"3","[2016-10-01 12:00:00,2016-10-01 13:00:00)","0","319"
"3","[2016-10-01 12:00:00,2016-10-01 13:00:00)","1","46"
"1","[2016-10-01 12:00:00,2016-10-01 13:00:00)","0","652"
"1","[2016-10-01 12:00:00,2016-10-01 13:00:00)","1","38"
"2","[2016-10-01 12:00:00,2016-10-01 13:00:00)","0","29"
"1","[2016-10-01 13:00:00,2016-10-01 14:00:00)","0","670"
"1","[2016-10-01 13:00:00,2016-10-01 14:00:00)","1","46"
"3","[2016-10-01 13:00:00,2016-10-01 14:00:00)","0","341"
"3","[2016-10-01 13:00:00,2016-10-01 14:00:00)","1","35"
"2","[2016-10-01 13:00:00,2016-10-01 14:00:00)","0","31"
"3","[2016-10-01 14:00:00,2016-10-01 15:00:00)","0","353"
"3","[2016-10-01 14:00:00,2016-10-01 15:00:00)","1","38"
"1","[2016-10-01 14:00:00,2016-10-01 15:00:00)","0","703"
"1","[2016-10-01 14:00:00,2016-10-01 15:00:00)","1","38"
"2","[2016-10-01 14:00:00,2016-10-01 15:00:00)","0","39"
"3","[2016-10-01 15:00:00,2016-10-01 16:00:00)","0","354"
"3","[2016-10-01 15:00:00,2016-10-01 16:00:00)","1","50"
"1","[2016-10-01 15:00:00,2016-10-01 16:00:00)","0","565"
"1","[2016-10-01 15:00:00,2016-10-01 16:00:00)","1","30"
"2","[2016-10-01 15:00:00,2016-10-01 16:00:00)","0","24"
"1","[2016-10-01 16:00:00,2016-10-01 17:00:00)","0","558"
"1","[2016-10-01 16:00:00,2016-10-01 17:00:00)","1","29"
"3","[2016-10-01 16:00:00,2016-10-01 17:00:00)","0","315"
"3","[2016-10-01 16:00:00,2016-10-01 17:00:00)","1","25"
"2","[2016-10-01 16:00:00,2016-10-01 17:00:00)","0","34"
"1","[2016-10-01 17:00:00,2016-10-01 18:00:00)","0","392"
"1","[2016-10-01 17:00:00,2016-10-01 18:00:00)","1","30"
"3","[2016-10-01 17:00:00,2016-10-01 18:00:00)","0","255"
"3","[2016-10-01 17:00:00,2016-10-01 18:00:00)","1","29"
"2","[2016-10-01 17:00:00,2016-10-01 18:00:00)","0","25"
"1","[2016-10-01 18:00:00,2016-10-01 19:00:00)","0","270"
"1","[2016-10-01 18:00:00,2016-10-01 19:00:00)","1","24"
"3","[2016-10-01 18:00:00,2016-10-01 19:00:00)","0","221"
"3","[2016-10-01 18:00:00,2016-10-01 19:00:00)","1","23"
"2","[2016-10-01 18:00:00,2016-10-01 19:00:00)","0","18"
"1","[2016-10-01 19:00:00,2016-10-01 20:00:00)","0","247"
"1","[2016-10-01 19:00:00,2016-10-01 20:00:00)","1","15"
"3","[2016-10-01 19:00:00,2016-10-01 20:00:00)","0","188"
"3","[2016-10-01 19:00:00,2016-10-01 20:00:00)","1","31"
"2","[2016-10-01 19:00:00,2016-10-01 20:00:00)","0","6"
"3","[2016-10-01 20:00:00,2016-10-01 21:00:00)","0","198"
"3","[2016-10-01 20:00:00,2016-10-01 21:00:00)","1","24"
"1","[2016-10-01 20:00:00,2016-10-01 21:00:00)","0","235"
"1","[2016-10-01 20:00:00,2016-10-01 21:00:00)","1","20"
"2","[2016-10-01 20:00:00,2016-10-01 21:00:00)","0","13"
"3","[2016-10-01 21:00:00,2016-10-01 22:00:00)","0","147"
"3","[2016-10-01 21:00:00,2016-10-01 22:00:00)","1","28"
"1","[2016-10-01 21:00:00,2016-10-01 22:00:00)","0","155"
"1","[2016-10-01 21:00:00,2016-10-01 22:00:00)","1","23"
"2","[2016-10-01 21:00:00,2016-10-01 22:00:00)","0","7"
"2","[2016-10-01 22:00:00,2016-10-01 23:00:00)","0","6"
"3","[2016-10-01 22:00:00,2016-10-01 23:00:00)","0","93"
"3","[2016-10-01 22:00:00,2016-10-01 23:00:00)","1","16"
"1","[2016-10-01 22:00:00,2016-10-01 23:00:00)","0","110"
"1","[2016-10-01 22:00:00,2016-10-01 23:00:00)","1","17"
"2","[2016-10-01 23:00:00,2016-10-02 00:00:00)","0","6"
"1","[2016-10-01 23:00:00,2016-10-02 00:00:00)","0","51"
"1","[2016-10-01 23:00:00,2016-10-02 00:00:00)","1","8"
"3","[2016-10-01 23:00:00,2016-10-02 00:00:00)","0","37"
"3","[2016-10-01 23:00:00,2016-10-02 00:00:00)","1","9"
"3","[2016-10-02 00:00:00,2016-10-02 01:00:00)","0","52"
"3","[2016-10-02 00:00:00,2016-10-02 01:00:00)","1","56"
"1","[2016-10-02 00:00:00,2016-10-02 01:00:00)","0","23"
"1","[2016-10-02 00:00:00,2016-10-02 01:00:00)","1","52"
"3","[2016-10-02 01:00:00,2016-10-02 02:00:00)","0","55"
"3","[2016-10-02 01:00:00,2016-10-02 02:00:00)","1","8"
"1","[2016-10-02 01:00:00,2016-10-02 02:00:00)","0","16"
"1","[2016-10-02 01:00:00,2016-10-02 02:00:00)","1","5"
"3","[2016-10-02 02:00:00,2016-10-02 03:00:00)","0","48"
"3","[2016-10-02 02:00:00,2016-10-02 03:00:00)","1","8"
"1","[2016-10-02 02:00:00,2016-10-02 03:00:00)","0","28"
"1","[2016-10-02 02:00:00,2016-10-02 03:00:00)","1","6"
"3","[2016-10-02 03:00:00,2016-10-02 04:00:00)","0","49"
"3","[2016-10-02 03:00:00,2016-10-02 04:00:00)","1","7"
"1","[2016-10-02 03:00:00,2016-10-02 04:00:00)","0","24"
"1","[2016-10-02 03:00:00,2016-10-02 04:00:00)","1","22"
"3","[2016-10-02 04:00:00,2016-10-02 05:00:00)","0","47"
"3","[2016-10-02 04:00:00,2016-10-02 05:00:00)","1","15"
"1","[2016-10-02 04:00:00,2016-10-02 05:00:00)","0","47"
"1","[2016-10-02 04:00:00,2016-10-02 05:00:00)","1","32"
"1","[2016-10-02 05:00:00,2016-10-02 06:00:00)","0","100"
"1","[2016-10-02 05:00:00,2016-10-02 06:00:00)","1","55"
"3","[2016-10-02 05:00:00,2016-10-02 06:00:00)","0","61"
"3","[2016-10-02 05:00:00,2016-10-02 06:00:00)","1","26"
"1","[2016-10-02 06:00:00,2016-10-02 07:00:00)","0","216"
"1","[2016-10-02 06:00:00,2016-10-02 07:00:00)","1","57"
"3","[2016-10-02 06:00:00,2016-10-02 07:00:00)","0","144"
"3","[2016-10-02 06:00:00,2016-10-02 07:00:00)","1","28"
"3","[2016-10-02 07:00:00,2016-10-02 08:00:00)","0","263"
"3","[2016-10-02 07:00:00,2016-10-02 08:00:00)","1","42"
"1","[2016-10-02 07:00:00,2016-10-02 08:00:00)","0","495"
"1","[2016-10-02 07:00:00,2016-10-02 08:00:00)","1","58"
"3","[2016-10-02 08:00:00,2016-10-02 09:00:00)","0","420"
"3","[2016-10-02 08:00:00,2016-10-02 09:00:00)","1","35"
"1","[2016-10-02 08:00:00,2016-10-02 09:00:00)","0","717"
"1","[2016-10-02 08:00:00,2016-10-02 09:00:00)","1","38"
"2","[2016-10-02 08:00:00,2016-10-02 09:00:00)","0","33"
"1","[2016-10-02 09:00:00,2016-10-02 10:00:00)","0","748"
"1","[2016-10-02 09:00:00,2016-10-02 10:00:00)","1","31"
"3","[2016-10-02 09:00:00,2016-10-02 10:00:00)","0","483"
"3","[2016-10-02 09:00:00,2016-10-02 10:00:00)","1","57"
"2","[2016-10-02 09:00:00,2016-10-02 10:00:00)","0","33"
"1","[2016-10-02 10:00:00,2016-10-02 11:00:00)","0","476"
"1","[2016-10-02 10:00:00,2016-10-02 11:00:00)","1","28"
"3","[2016-10-02 10:00:00,2016-10-02 11:00:00)","0","426"
"3","[2016-10-02 10:00:00,2016-10-02 11:00:00)","1","50"
"2","[2016-10-02 10:00:00,2016-10-02 11:00:00)","0","10"
"3","[2016-10-02 11:00:00,2016-10-02 12:00:00)","0","164"
"3","[2016-10-02 11:00:00,2016-10-02 12:00:00)","1","59"
"1","[2016-10-02 11:00:00,2016-10-02 12:00:00)","0","472"
"1","[2016-10-02 11:00:00,2016-10-02 12:00:00)","1","34"
"2","[2016-10-02 11:00:00,2016-10-02 12:00:00)","0","23"
"3","[2016-10-02 12:00:00,2016-10-02 13:00:00)","0","266"
"3","[2016-10-02 12:00:00,2016-10-02 13:00:00)","1","42"
"1","[2016-10-02 12:00:00,2016-10-02 13:00:00)","0","462"
"1","[2016-10-02 12:00:00,2016-10-02 13:00:00)","1","31"
"2","[2016-10-02 12:00:00,2016-10-02 13:00:00)","0","16"
"1","[2016-10-02 13:00:00,2016-10-02 14:00:00)","0","570"
"1","[2016-10-02 13:00:00,2016-10-02 14:00:00)","1","42"
"3","[2016-10-02 13:00:00,2016-10-02 14:00:00)","0","438"
"3","[2016-10-02 13:00:00,2016-10-02 14:00:00)","1","45"
"2","[2016-10-02 13:00:00,2016-10-02 14:00:00)","0","27"
"3","[2016-10-02 14:00:00,2016-10-02 15:00:00)","0","496"
"3","[2016-10-02 14:00:00,2016-10-02 15:00:00)","1","54"
"1","[2016-10-02 14:00:00,2016-10-02 15:00:00)","0","524"
"1","[2016-10-02 14:00:00,2016-10-02 15:00:00)","1","38"
"2","[2016-10-02 14:00:00,2016-10-02 15:00:00)","0","17"
"1","[2016-10-02 15:00:00,2016-10-02 16:00:00)","0","519"
"1","[2016-10-02 15:00:00,2016-10-02 16:00:00)","1","43"
"3","[2016-10-02 15:00:00,2016-10-02 16:00:00)","0","399"
"3","[2016-10-02 15:00:00,2016-10-02 16:00:00)","1","64"
"2","[2016-10-02 15:00:00,2016-10-02 16:00:00)","0","26"
"1","[2016-10-02 16:00:00,2016-10-02 17:00:00)","0","457"
"1","[2016-10-02 16:00:00,2016-10-02 17:00:00)","1","36"
"3","[2016-10-02 16:00:00,2016-10-02 17:00:00)","0","267"
"3","[2016-10-02 16:00:00,2016-10-02 17:00:00)","1","43"
"2","[2016-10-02 16:00:00,2016-10-02 17:00:00)","0","29"
"1","[2016-10-02 17:00:00,2016-10-02 18:00:00)","0","406"
"1","[2016-10-02 17:00:00,2016-10-02 18:00:00)","1","39"
"3","[2016-10-02 17:00:00,2016-10-02 18:00:00)","0","296"
"3","[2016-10-02 17:00:00,2016-10-02 18:00:00)","1","34"
"2","[2016-10-02 17:00:00,2016-10-02 18:00:00)","0","25"
"1","[2016-10-02 18:00:00,2016-10-02 19:00:00)","0","290"
"1","[2016-10-02 18:00:00,2016-10-02 19:00:00)","1","34"
"3","[2016-10-02 18:00:00,2016-10-02 19:00:00)","0","209"
"3","[2016-10-02 18:00:00,2016-10-02 19:00:00)","1","28"
"2","[2016-10-02 18:00:00,2016-10-02 19:00:00)","0","7"
"3","[2016-10-02 19:00:00,2016-10-02 20:00:00)","0","220"
"3","[2016-10-02 19:00:00,2016-10-02 20:00:00)","1","40"
"1","[2016-10-02 19:00:00,2016-10-02 20:00:00)","0","255"
"1","[2016-10-02 19:00:00,2016-10-02 20:00:00)","1","24"
"2","[2016-10-02 19:00:00,2016-10-02 20:00:00)","0","14"
"1","[2016-10-02 20:00:00,2016-10-02 21:00:00)","0","264"
"1","[2016-10-02 20:00:00,2016-10-02 21:00:00)","1","25"
"3","[2016-10-02 20:00:00,2016-10-02 21:00:00)","0","169"
